account_id,open_date,statement_frequency,district_name,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance,num_customers
289,1994-03-17,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,17400,15,117,69171,300,1
290,1993-12-02,monthly,Breclav,0.0,1,123696.0,2577.0,48.0,expired,F,60000,15,160,144053,300,1
291,1997-06-08,monthly,Melnik,0.0,0,NA,NA,NA,NA,NA,63200,15,67,168515,7419,1
292,1997-02-26,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,16300,15,43,29120,400,2
293,1997-05-04,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,12700,15,43,50469,600,2
294,1997-01-05,monthly,Melnik,1.0,0,NA,NA,NA,NA,NA,18400,15,49,79589,700,1
295,1997-11-23,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,27680,15,27,64950,200,1
296,1996-02-14,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,7700,15,75,24955,300,1
297,1996-09-08,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,22100,15,99,65624,200,1
298,1997-12-02,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,39680,15,30,46829,1100,2
299,1993-04-05,monthly,Vsetin,0.0,0,NA,NA,NA,NA,NA,64100,15,181,154088,600,1
300,1993-06-23,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,9000,15,130,76942,400,2
301,1995-09-10,monthly,Prostejov,0.0,0,NA,NA,NA,NA,NA,2850,15,75,24988,300,2
302,1996-05-09,monthly,Melnik,0.0,0,NA,NA,NA,NA,NA,6800,15,65,37845,6438,1
303,1996-07-25,monthly,Novy Jicin,1.0,1,112752.0,3132.0,36.0,current,F,35360,15,62,72230,900,1
304,1997-03-20,monthly,Kladno,0.0,0,NA,NA,NA,NA,NA,34700,15,43,95914,700,1
305,1996-10-18,monthly,Chomutov,0.0,0,NA,NA,NA,NA,NA,3600,15,49,23264,200,1
306,1993-06-08,monthly,Jindrichuv Hradec,0.0,0,NA,NA,NA,NA,NA,7200,15,150,34237,1000,1
307,1997-08-07,monthly,Plzen - mesto,1.0,0,NA,NA,NA,NA,NA,26700,15,35,74048,700,1
308,1995-10-16,monthly,Trebic,0.0,0,NA,NA,NA,NA,NA,4500,500,29,40581,400,1
309,1997-04-25,monthly,Ceske Budejovice,0.0,1,91248.0,1901.0,48.0,current,F,25400,15,42,59726,900,1
311,1997-08-08,monthly,Svitavy,1.0,0,NA,NA,NA,NA,NA,28320,15,38,68833,800,2
312,1996-01-03,monthly,Usti nad Labem,0.0,0,NA,NA,NA,NA,NA,14600,15,80,74047,500,1
313,1996-07-06,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,2294,15,61,27975,700,2
315,1997-12-08,monthly,Jicin,0.0,0,NA,NA,NA,NA,NA,7300,300,7,24900,400,1
316,1997-05-08,monthly,Uherske Hradiste,0.0,0,NA,NA,NA,NA,NA,23100,15,69,70011,600,1
317,1993-03-10,monthly,Sumperk,0.0,0,NA,NA,NA,NA,NA,13350,15,141,43822,800,1
318,1994-09-16,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,25200,15,134,46629,200,1
320,1997-01-23,monthly,Pardubice,0.0,0,NA,NA,NA,NA,NA,14300,15,86,59073,800,1
321,1993-11-11,monthly,Pardubice,0.0,0,NA,NA,NA,NA,NA,9200,15,120,38693,1100,1
322,1993-02-20,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,19600,15,144,59676,1000,2
323,1997-02-23,monthly,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,9100,15,41,36131,200,2
324,1996-08-23,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,6200,15,53,40672,500,1
325,1996-10-06,monthly,Prerov,0.0,0,NA,NA,NA,NA,NA,12600,15,55,27579,300,1
326,1997-08-06,monthly,Trebic,0.0,0,NA,NA,NA,NA,NA,6700,15,35,26543,5376,1
327,1993-06-02,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,29400,15,143,82657,700,1
328,1997-09-18,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,9300,15,29,28582,600,2
329,1996-10-19,monthly,Beroun,1.0,0,NA,NA,NA,NA,NA,30240,15,53,86907,1100,1
330,1996-11-24,monthly,Havlickuv Brod,0.0,1,331584.0,6908.0,48.0,current,F,27040,15,51,73943,400,2
331,1995-10-02,monthly,Znojmo,0.0,0,NA,NA,NA,NA,NA,7700,15,79,32991,1100,1
332,1996-01-12,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,8190,15,91,41712,300,1
333,1996-12-23,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,2310,15,45,23460,700,1
334,1993-05-24,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,31360,15,138,102027,500,1
335,1996-01-20,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,5800,15,68,33757,1000,1
336,1995-10-16,monthly,Uherske Hradiste,0.0,0,NA,NA,NA,NA,NA,22400,15,78,66275,500,1
337,1995-11-25,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,59600,15,82,136965,200,2
338,1995-11-18,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,7980,15,80,27654,700,1
340,1993-11-03,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,10000,15,125,47681,1000,2
341,1996-11-19,monthly,Plzen - sever,0.0,0,NA,NA,NA,NA,NA,28800,15,52,48204,600,1
342,1996-10-13,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,7320,15,49,24092,1000,1
343,1994-04-26,monthly,Pisek,0.0,0,NA,NA,NA,NA,NA,5400,15,132,32201,900,1
344,1993-12-01,monthly,Brno - mesto,0.0,1,100980.0,1683.0,60.0,current,F,23100,15,128,64600,600,1
345,1993-11-20,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,24500,15,132,84065,200,1
346,1993-01-11,monthly,Litomerice,0.0,0,NA,NA,NA,NA,NA,40320,15,146,91954,800,1
347,1993-12-13,monthly,Znojmo,0.0,1,187224.0,7801.0,24.0,expired,T,51900,0,150,142312,-2763,1
348,1995-11-15,monthly,Klatovy,1.0,0,NA,NA,NA,NA,NA,23200,15,76,79827,700,1
349,1997-06-08,monthly,Olomouc,0.0,1,42816.0,3568.0,12.0,current,F,8400,15,51,31617,1100,2
350,1996-10-13,monthly,Pardubice,0.0,0,NA,NA,NA,NA,NA,10550,15,51,30368,500,1
351,1997-02-17,monthly,Svitavy,1.0,0,NA,NA,NA,NA,NA,23400,15,77,62632,600,1
352,1994-07-04,monthly,Most,0.0,0,NA,NA,NA,NA,NA,11250,15,109,31554,200,1
353,1995-08-30,monthly,Karlovy Vary,0.0,0,NA,NA,NA,NA,NA,14550,15,77,73820,1000,1
354,1993-10-28,monthly,Kromeriz,0.0,0,NA,NA,NA,NA,NA,22100,15,137,89881,700,1
356,1996-03-12,monthly,Karvina,1.0,0,NA,NA,NA,NA,NA,19500,15,68,79901,1000,1
357,1996-03-10,monthly,Strakonice,0.0,0,NA,NA,NA,NA,NA,2100,15,63,25731,1000,1
358,1993-12-09,monthly,Pribram,0.0,0,NA,NA,NA,NA,NA,10700,15,131,30149,600,1
359,1994-12-11,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,11000,15,93,28564,400,1
360,1996-05-14,monthly,Ceska Lipa,1.0,0,NA,NA,NA,NA,NA,33120,15,63,82923,1100,1
361,1993-02-27,monthly,Trutnov,1.0,0,NA,NA,NA,NA,NA,39700,15,142,84469,600,1
362,1993-04-04,monthly,Cesky Krumlov,0.0,0,NA,NA,NA,NA,NA,16160,15,170,61574,900,1
363,1994-05-06,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,58700,15,141,162310,1000,1
364,1997-01-20,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,3570,15,43,27809,1100,2
365,1993-12-12,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,18700,5,128,60311,200,1
366,1996-10-23,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,28960,15,54,82335,200,2
367,1997-05-09,monthly,Cheb,1.0,0,NA,NA,NA,NA,NA,13120,15,42,65825,400,1
368,1993-07-06,monthly,Vsetin,0.0,0,NA,NA,NA,NA,NA,15900,15,145,40685,1100,1
370,1994-02-18,monthly,Klatovy,0.0,0,NA,NA,NA,NA,NA,6210,15,113,26589,700,1
371,1996-08-02,monthly,Pribram,1.0,0,NA,NA,NA,NA,NA,19000,15,77,72113,800,1
372,1995-09-10,monthly,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,34720,15,83,71875,400,1
373,1996-06-20,monthly,Bruntal,1.0,0,NA,NA,NA,NA,NA,37760,15,75,70261,800,1
374,1993-01-09,monthly,Louny,0.0,0,NA,NA,NA,NA,NA,63900,15,150,92472,400,1
375,1996-06-07,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,9300,15,63,32838,1100,1
376,1995-03-05,monthly,Klatovy,0.0,0,NA,NA,NA,NA,NA,29200,15,93,78468,700,1
377,1994-08-19,monthly,Karvina,1.0,0,NA,NA,NA,NA,NA,75600,4,154,137194,-1109,1
378,1996-07-22,monthly,Frydek - Mistek,0.0,1,230400.0,3840.0,60.0,current,F,63900,2,103,145352,15100,1
379,1996-05-18,monthly,Ceska Lipa,0.0,0,NA,NA,NA,NA,NA,5900,15,74,25787,1100,1
381,1993-07-04,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,18560,15,141,51828,1000,1
382,1996-08-16,monthly,Ceske Budejovice,0.0,0,NA,NA,NA,NA,NA,7680,14,53,29654,700,1
383,1997-05-15,monthly,Louny,0.0,0,NA,NA,NA,NA,NA,2800,15,36,18876,600,1
385,1993-04-07,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,5850,15,139,31948,1000,1
386,1997-08-11,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,16200,15,36,82241,17757,2
387,1997-09-19,monthly,Olomouc,1.0,0,NA,NA,NA,NA,NA,45800,15,29,120922,200,1
388,1995-02-11,monthly,Kromeriz,1.0,0,NA,NA,NA,NA,NA,20300,15,117,106060,400,1
389,1993-08-28,monthly,Sokolov,0.0,0,NA,NA,NA,NA,NA,6000,15,149,37757,300,1
390,1996-02-16,monthly,Chrudim,1.0,0,NA,NA,NA,NA,NA,80400,15,126,179943,400,1
391,1993-12-11,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,27800,15,217,85897,1100,1
392,1996-07-14,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,42080,15,69,64633,300,1
393,1995-02-04,monthly,Nachod,1.0,0,NA,NA,NA,NA,NA,31700,15,96,83714,500,1
395,1993-03-12,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,28160,15,140,78517,400,2
396,1993-03-08,monthly,Tabor,0.0,0,NA,NA,NA,NA,NA,24800,15,140,82778,1000,1
397,1993-10-26,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,57500,15,129,129548,400,2
398,1997-10-24,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,9100,15,26,27530,300,2
399,1996-08-27,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,64600,15,67,154254,800,1
400,1993-07-17,monthly,Plzen - sever,0.0,0,NA,NA,NA,NA,NA,20300,15,135,78899,600,1
401,1993-01-18,monthly,Ceska Lipa,0.0,0,NA,NA,NA,NA,NA,60900,15,145,83581,300,1
402,1997-09-14,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,23000,15,32,67638,800,1
403,1993-07-29,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,13050,15,128,79050,600,2
404,1995-04-28,monthly,Usti nad Labem,1.0,0,NA,NA,NA,NA,NA,48400,15,94,124186,300,1
405,1997-03-13,monthly,Brno - venkov,1.0,0,NA,NA,NA,NA,NA,39800,0,52,117964,-1893,1
406,1996-09-03,monthly,Vyskov,0.0,0,NA,NA,NA,NA,NA,6000,15,57,23617,700,1
408,1993-07-21,monthly,Usti nad Labem,1.0,0,NA,NA,NA,NA,NA,20000,15,137,101097,400,1
409,1996-06-11,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,12800,15,67,48825,600,1
410,1996-10-15,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,7150,15,49,30371,200,1
411,1993-02-05,monthly,Karvina,1.0,0,NA,NA,NA,NA,NA,32640,15,147,87683,400,1
412,1996-01-21,monthly,Ostrava - mesto,1.0,0,NA,NA,NA,NA,NA,38600,15,90,124911,700,2
413,1996-07-09,monthly,Pisek,0.0,0,NA,NA,NA,NA,NA,16800,15,57,30344,200,1
414,1996-01-29,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,23840,15,73,65464,900,1
415,1993-03-03,monthly,Klatovy,0.0,0,NA,NA,NA,NA,NA,17600,15,150,55739,400,1
416,1996-08-11,monthly,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,5600,15,53,29241,500,1
417,1996-01-27,monthly,Opava,1.0,0,NA,NA,NA,NA,NA,61000,15,86,142889,-1428,1
418,1995-08-27,monthly,Liberec,1.0,0,NA,NA,NA,NA,NA,30240,15,82,82569,700,1
419,1993-10-25,monthly,Rakovnik,0.0,0,NA,NA,NA,NA,NA,16100,15,143,36791,800,1
420,1995-08-26,monthly,Prerov,0.0,0,NA,NA,NA,NA,NA,13100,15,90,83571,500,1
421,1997-11-27,monthly,Prerov,0.0,0,NA,NA,NA,NA,NA,10500,15,28,35492,900,1
423,1993-03-28,monthly,Pribram,0.0,0,NA,NA,NA,NA,NA,5430,15,135,24758,500,1
424,1997-02-17,monthly,Pribram,1.0,0,NA,NA,NA,NA,NA,24900,15,46,85964,1000,1
425,1993-03-19,monthly,Nymburk,0.0,0,NA,NA,NA,NA,NA,8160,15,170,55872,400,1
426,1993-11-29,monthly,Hl.m. Praha,0.0,1,252060.0,4201.0,60.0,current,T,41700,4,150,110028,-821,1
427,1994-07-24,monthly,Mlada Boleslav,1.0,0,NA,NA,NA,NA,NA,32960,15,112,97758,700,2
428,1993-02-27,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,13100,15,139,60774,200,2
429,1995-09-03,monthly,Vyskov,0.0,0,NA,NA,NA,NA,NA,21700,15,82,83196,700,1
430,1995-09-02,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,3800,100,62,64437,900,1
431,1996-11-05,monthly,Pisek,1.0,0,NA,NA,NA,NA,NA,19100,15,54,66753,300,1
432,1993-06-16,monthly,Nachod,0.0,0,NA,NA,NA,NA,NA,25000,15,138,43330,500,1
433,1993-06-12,monthly,Strakonice,0.0,0,NA,NA,NA,NA,NA,22400,15,99,66578,500,1
434,1996-12-24,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,12400,15,50,38917,400,1
435,1993-01-08,monthly,Louny,0.0,0,NA,NA,NA,NA,NA,12150,15,139,34393,400,1
436,1996-08-07,monthly,Sokolov,0.0,0,NA,NA,NA,NA,NA,10300,15,60,39908,500,2
437,1993-12-03,monthly,Hradec Kralove,0.0,0,NA,NA,NA,NA,NA,60800,15,134,146213,700,2
438,1997-06-23,monthly,Litomerice,1.0,0,NA,NA,NA,NA,NA,21200,800,19,63195,900,1
439,1996-04-15,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,23800,15,82,69888,300,1
440,1996-12-22,monthly,Rokycany,0.0,1,84288.0,1756.0,48.0,current,F,18700,15,52,73640,500,1
442,1997-03-30,monthly,Brno - mesto,0.0,1,357840.0,7455.0,48.0,current,T,47600,1,35,94705,-543,1
443,1993-01-28,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,7230,15,139,28823,500,1
444,1996-05-09,monthly,Plzen - mesto,0.0,0,NA,NA,NA,NA,NA,17500,15,77,50141,1100,1
446,1993-06-15,monthly,Svitavy,1.0,0,NA,NA,NA,NA,NA,30560,15,133,90601,1100,1
447,1996-08-14,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,20800,15,57,84666,1100,1
449,1994-11-22,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,12600,15,95,29835,900,2
450,1996-05-28,monthly,Kromeriz,0.0,0,NA,NA,NA,NA,NA,6200,15,59,25089,1100,1
451,1994-05-05,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,4300,100,74,31069,700,1
452,1995-11-29,monthly,Vyskov,0.0,0,NA,NA,NA,NA,NA,63700,15,87,144004,800,1
453,1997-04-24,monthly,Prerov,0.0,0,NA,NA,NA,NA,NA,22900,15,42,95991,1100,1
454,1995-05-07,monthly,Melnik,0.0,0,NA,NA,NA,NA,NA,14080,15,109,48659,700,1
455,1995-04-23,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,24320,15,96,45767,500,1
456,1993-01-21,monthly,Semily,1.0,0,NA,NA,NA,NA,NA,63900,15,143,139482,700,1
458,1995-06-16,monthly,Melnik,0.0,0,NA,NA,NA,NA,NA,16200,15,87,73613,1100,1
459,1993-01-21,monthly,Pardubice,0.0,0,NA,NA,NA,NA,NA,3500,200,22,26500,1000,1
460,1994-04-18,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,7450,15,110,48777,1100,2
461,1993-02-18,monthly,Sokolov,0.0,0,NA,NA,NA,NA,NA,9500,15,138,76944,600,2
462,1993-11-10,monthly,Rokycany,0.0,0,NA,NA,NA,NA,NA,33920,15,126,76411,400,1
463,1995-05-08,monthly,Trutnov,0.0,0,NA,NA,NA,NA,NA,48300,15,90,118528,700,1
464,1997-05-28,monthly,Hradec Kralove,0.0,0,NA,NA,NA,NA,NA,4800,15,35,28720,600,1
465,1993-02-04,monthly,Ceska Lipa,0.0,0,NA,NA,NA,NA,NA,11700,15,168,52628,700,1
466,1996-02-18,monthly,Novy Jicin,0.0,0,NA,NA,NA,NA,NA,5600,100,25,62100,500,1
467,1993-09-24,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,14200,15,144,45587,500,1
468,1996-03-19,monthly,Semily,1.0,0,NA,NA,NA,NA,NA,23200,15,68,95806,400,1
469,1997-07-14,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,5300,15,39,33872,600,2
470,1994-03-23,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,7800,15,134,47968,600,1
471,1995-06-07,monthly,Pardubice,1.0,0,NA,NA,NA,NA,NA,12100,15,99,58992,1100,2
472,1996-10-11,monthly,Mlada Boleslav,0.0,1,196800.0,8200.0,24.0,current,T,78300,5,54,130885,-2756,1
473,1996-10-20,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,12300,15,54,47723,1100,1
474,1995-12-06,monthly,Trebic,0.0,0,NA,NA,NA,NA,NA,8880,15,91,35171,900,1
475,1997-05-11,monthly,Beroun,0.0,0,NA,NA,NA,NA,NA,5900,15,35,23385,200,2
476,1997-04-11,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,4400,100,10,24000,1000,1
477,1993-01-25,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,22300,15,144,64306,1000,1
478,1994-07-16,monthly,Jihlava,1.0,0,NA,NA,NA,NA,NA,36320,15,108,93238,400,2
479,1995-11-05,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,6750,15,71,19226,1100,1
480,1997-01-21,monthly,Cheb,0.0,0,NA,NA,NA,NA,NA,38560,15,47,80464,500,1
481,1996-04-23,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,5800,15,62,60763,700,1
483,1997-07-15,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,5500,15,31,20745,1000,1
484,1995-01-20,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,13400,15,99,43780,600,1
486,1995-11-21,monthly,Decin,1.0,0,NA,NA,NA,NA,NA,28700,15,99,105292,900,1
487,1995-11-14,monthly,Teplice,0.0,0,NA,NA,NA,NA,NA,74100,15,84,129719,785,2
488,1996-06-20,monthly,Klatovy,0.0,0,NA,NA,NA,NA,NA,2700,200,23,50700,1000,1
489,1993-05-17,monthly,Jindrichuv Hradec,1.0,0,NA,NA,NA,NA,NA,25100,15,137,56943,900,1
490,1995-05-23,monthly,Jicin,0.0,0,NA,NA,NA,NA,NA,4700,15,83,20057,500,1
491,1996-05-12,monthly,Chrudim,1.0,0,NA,NA,NA,NA,NA,18100,15,63,70094,600,1
492,1993-10-10,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,10600,15,135,41383,-45,1
493,1994-04-05,monthly,Plzen - mesto,1.0,0,NA,NA,NA,NA,NA,25120,15,116,77240,800,1
494,1993-03-11,monthly,Prostejov,1.0,0,NA,NA,NA,NA,NA,54700,15,162,129674,400,1
496,1993-02-26,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,15840,15,173,43822,800,1
497,1993-04-15,monthly,Brno - venkov,1.0,0,NA,NA,NA,NA,NA,46240,15,138,86567,1000,1
498,1993-11-21,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,54400,15,130,122852,1000,2
500,1996-04-27,monthly,Breclav,0.0,0,NA,NA,NA,NA,NA,62500,15,75,177018,400,2
501,1995-10-21,monthly,Rakovnik,0.0,1,262980.0,4383.0,60.0,current,F,57800,15,95,151036,900,1
502,1997-10-13,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,5000,15,36,34976,600,1
503,1996-08-08,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,12500,15,60,62705,700,1
504,1993-04-21,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,6300,15,133,36945,1100,1
505,1996-12-16,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,2300,15,45,20105,300,1
506,1996-07-08,monthly,Bruntal,1.0,0,NA,NA,NA,NA,NA,29900,15,63,78626,400,1
507,1996-06-17,monthly,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,11300,15,63,34828,-17036,1
508,1996-11-19,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,7650,15,64,38801,600,1
509,1997-08-14,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,18900,15,34,58161,500,2
511,1996-11-10,monthly,Ceske Budejovice,0.0,0,NA,NA,NA,NA,NA,58400,15,49,119767,400,1
512,1997-01-14,monthly,Frydek - Mistek,1.0,0,NA,NA,NA,NA,NA,26800,15,48,76764,800,1
513,1996-11-21,monthly,Jihlava,0.0,0,NA,NA,NA,NA,NA,23900,15,66,84949,400,1
514,1996-03-30,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,13600,15,68,48213,900,1
515,1995-02-09,monthly,Hodonin,0.0,0,NA,NA,NA,NA,NA,6000,15,95,20894,200,1
516,1996-02-08,monthly,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,6800,15,71,44045,500,2
517,1993-09-22,monthly,Sumperk,0.0,0,NA,NA,NA,NA,NA,44640,15,129,97296,1100,1
518,1994-09-09,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,8400,15,99,31061,200,1
519,1993-11-12,monthly,Karlovy Vary,0.0,0,NA,NA,NA,NA,NA,13600,15,120,36854,200,2
520,1993-11-04,monthly,Prostejov,0.0,0,NA,NA,NA,NA,NA,8670,15,125,34533,1000,1
521,1995-10-08,monthly,Nymburk,1.0,0,NA,NA,NA,NA,NA,60900,15,135,153181,800,1
522,1995-12-20,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,10100,15,77,50101,400,2
523,1993-08-11,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,23100,15,132,88566,300,1
524,1994-05-03,monthly,Trebic,0.0,0,NA,NA,NA,NA,NA,49900,15,114,93588,1000,1
525,1996-03-20,monthly,Karvina,0.0,1,210384.0,4383.0,48.0,current,F,46900,15,77,158444,300,1
526,1996-07-16,monthly,Bruntal,0.0,0,NA,NA,NA,NA,NA,35040,15,62,57960,400,2
528,1996-12-30,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,5350,15,45,25178,300,2
529,1997-08-18,monthly,Most,0.0,0,NA,NA,NA,NA,NA,5400,15,41,43869,700,1
530,1996-11-19,monthly,Brno - mesto,1.0,0,NA,NA,NA,NA,NA,26000,15,52,71170,600,1
531,1995-08-18,monthly,Tachov,0.0,0,NA,NA,NA,NA,NA,2144,15,77,36029,1000,1
532,1995-09-02,monthly,Plzen - mesto,0.0,0,NA,NA,NA,NA,NA,64000,15,104,152480,900,1
533,1995-05-07,monthly,Teplice,0.0,0,NA,NA,NA,NA,NA,20400,15,94,39208,400,2
534,1997-05-26,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,43520,15,41,65425,800,1
535,1994-05-24,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,23200,15,111,72677,800,1
536,1996-10-13,monthly,Ceske Budejovice,0.0,0,NA,NA,NA,NA,NA,4900,15,49,32588,900,1
537,1997-01-08,monthly,Chomutov,1.0,0,NA,NA,NA,NA,NA,13900,15,49,67148,500,2
538,1994-06-07,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,5300,15,111,26157,800,1
540,1993-10-16,monthly,Prerov,0.0,0,NA,NA,NA,NA,NA,45300,15,206,86149,300,1
541,1993-08-12,monthly,Trebic,1.0,0,NA,NA,NA,NA,NA,22800,15,131,67897,200,1
542,1993-11-01,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,8550,15,125,26086,900,1
543,1994-05-03,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,5670,15,129,27687,600,1
544,1995-05-15,monthly,Ceska Lipa,1.0,1,91152.0,3798.0,24.0,expired,F,47400,15,99,111236,400,1
545,1993-11-24,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,27200,15,128,89029,900,1
546,1996-11-23,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,6300,15,47,27084,1100,2
547,1997-07-27,monthly,Karlovy Vary,0.0,0,NA,NA,NA,NA,NA,2273,15,31,20551,900,1
548,1994-06-07,monthly,Jindrichuv Hradec,0.0,0,NA,NA,NA,NA,NA,9850,15,111,37337,200,2
549,1996-11-27,monthly,Kolin,1.0,0,NA,NA,NA,NA,NA,16600,15,52,58365,500,1
550,1997-10-17,monthly,Karlovy Vary,0.0,0,NA,NA,NA,NA,NA,8100,15,26,33732,200,1
551,1993-05-07,monthly,Vsetin,0.0,0,NA,NA,NA,NA,NA,37400,15,156,68160,800,1
552,1993-08-20,monthly,Ceske Budejovice,0.0,0,NA,NA,NA,NA,NA,6800,15,125,33808,900,1
553,1995-06-06,monthly,Plzen - mesto,1.0,0,NA,NA,NA,NA,NA,22400,15,158,70450,300,1
554,1996-01-26,monthly,Plzen - mesto,1.0,0,NA,NA,NA,NA,NA,22100,15,122,82574,800,1
555,1993-05-15,monthly,Karlovy Vary,0.0,0,NA,NA,NA,NA,NA,35800,15,135,71341,300,1
556,1997-06-26,monthly,Pribram,0.0,0,NA,NA,NA,NA,NA,20300,15,38,62028,500,1
557,1995-11-26,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,7200,15,71,25086,600,1
558,1996-06-15,monthly,Praha - vychod,0.0,0,NA,NA,NA,NA,NA,8500,15,74,52831,900,1
559,1993-03-05,monthly,Nachod,0.0,0,NA,NA,NA,NA,NA,12000,15,141,32758,300,1
560,1995-08-20,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,17200,15,94,50513,800,1
