"","account_id","min_balance","max_balance","cc_payments","min_withdrawal","max_withdrawal","credit_cards","num_customers","open_date","statement_frequency","district_name","loan","loan_amount","loan_payments","loan_term","loan_status","loan_default"
"241",280,300,69718,159,15,17440,0,1,1993-01-23,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"242",281,900,72297,70,15,36320,1,2,1996-10-27,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"243",282,200,69350,39,15,23400,0,2,1997-05-12,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"244",283,800,30907,61,15,6950,0,1,1996-04-18,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"245",284,900,66377,39,15,25100,0,1,1997-07-18,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"246",285,600,105299,91,15,45120,0,2,1995-05-08,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"247",286,300,74623,68,15,25900,1,2,1996-03-27,"monthly","Novy Jicin","F",NA,NA,NA,NA,NA
"248",287,600,27025,121,15,6300,0,1,1993-10-27,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"249",288,900,37478,87,15,4600,0,1,1995-03-18,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"250",289,300,69171,117,15,17400,0,1,1994-03-17,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"251",290,300,144053,160,15,60000,0,1,1993-12-02,"monthly","Breclav","T",123696,2577,48,"expired",FALSE
"252",291,7419,168515,67,15,63200,0,1,1997-06-08,"monthly","Melnik","F",NA,NA,NA,NA,NA
"253",292,400,29120,43,15,16300,0,2,1997-02-26,"monthly","Semily","F",NA,NA,NA,NA,NA
"254",293,600,50469,43,15,12700,0,2,1997-05-04,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"255",294,700,79589,49,15,18400,1,1,1997-01-05,"monthly","Melnik","F",NA,NA,NA,NA,NA
"256",295,200,64950,27,15,27680,0,1,1997-11-23,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"257",296,300,24955,75,15,7700,0,1,1996-02-14,"monthly","Semily","F",NA,NA,NA,NA,NA
"258",297,200,65624,99,15,22100,0,1,1996-09-08,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"259",298,1100,46829,30,15,39680,0,2,1997-12-02,"monthly","Jablonec n. Nisou","F",NA,NA,NA,NA,NA
"260",299,600,154088,181,15,64100,0,1,1993-04-05,"monthly","Vsetin","F",NA,NA,NA,NA,NA
"261",300,400,76942,130,15,9000,1,2,1993-06-23,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"262",301,300,24988,75,15,2850,0,2,1995-09-10,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"263",302,6438,37845,65,15,6800,0,1,1996-05-09,"monthly","Melnik","F",NA,NA,NA,NA,NA
"264",303,900,72230,62,15,35360,1,1,1996-07-25,"monthly","Novy Jicin","T",112752,3132,36,"current",FALSE
"265",304,700,95914,43,15,34700,0,1,1997-03-20,"monthly","Kladno","F",NA,NA,NA,NA,NA
"266",305,200,23264,49,15,3600,0,1,1996-10-18,"monthly","Chomutov","F",NA,NA,NA,NA,NA
"267",306,1000,34237,150,15,7200,0,1,1993-06-08,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"268",307,700,74048,35,15,26700,1,1,1997-08-07,"monthly","Plzen - mesto","F",NA,NA,NA,NA,NA
"269",308,400,40581,29,500,4500,0,1,1995-10-16,"monthly","Trebic","F",NA,NA,NA,NA,NA
"270",309,900,59726,42,15,25400,0,1,1997-04-25,"monthly","Ceske Budejovice","T",91248,1901,48,"current",FALSE
"271",311,800,68833,38,15,28320,1,2,1997-08-08,"monthly","Svitavy","F",NA,NA,NA,NA,NA
"272",312,500,74047,80,15,14600,0,1,1996-01-03,"monthly","Usti nad Labem","F",NA,NA,NA,NA,NA
"273",313,700,27975,61,15,2294,0,2,1996-07-06,"monthly","Opava","F",NA,NA,NA,NA,NA
"274",315,400,24900,7,300,7300,0,1,1997-12-08,"monthly","Jicin","F",NA,NA,NA,NA,NA
"275",316,600,70011,69,15,23100,0,1,1997-05-08,"monthly","Uherske Hradiste","F",NA,NA,NA,NA,NA
"276",317,800,43822,141,15,13350,0,1,1993-03-10,"monthly","Sumperk","F",NA,NA,NA,NA,NA
"277",318,200,46629,134,15,25200,0,1,1994-09-16,"monthly","Liberec","F",NA,NA,NA,NA,NA
"278",320,800,59073,86,15,14300,0,1,1997-01-23,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"279",321,1100,38693,120,15,9200,0,1,1993-11-11,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"280",322,1000,59676,144,15,19600,0,2,1993-02-20,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"281",323,200,36131,41,15,9100,0,2,1997-02-23,"monthly","Usti nad Orlici","F",NA,NA,NA,NA,NA
"282",324,500,40672,53,15,6200,0,1,1996-08-23,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"283",325,300,27579,55,15,12600,0,1,1996-10-06,"monthly","Prerov","F",NA,NA,NA,NA,NA
"284",326,5376,26543,35,15,6700,0,1,1997-08-06,"monthly","Trebic","F",NA,NA,NA,NA,NA
"285",327,700,82657,143,15,29400,0,1,1993-06-02,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"286",328,600,28582,29,15,9300,0,2,1997-09-18,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"287",329,1100,86907,53,15,30240,1,1,1996-10-19,"monthly","Beroun","F",NA,NA,NA,NA,NA
"288",330,400,73943,51,15,27040,0,2,1996-11-24,"monthly","Havlickuv Brod","T",331584,6908,48,"current",FALSE
"289",331,1100,32991,79,15,7700,0,1,1995-10-02,"monthly","Znojmo","F",NA,NA,NA,NA,NA
"290",332,300,41712,91,15,8190,0,1,1996-01-12,"monthly","Liberec","F",NA,NA,NA,NA,NA
"291",333,700,23460,45,15,2310,0,1,1996-12-23,"monthly","Opava","F",NA,NA,NA,NA,NA
"292",334,500,102027,138,15,31360,0,1,1993-05-24,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"293",335,1000,33757,68,15,5800,0,1,1996-01-20,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"294",336,500,66275,78,15,22400,0,1,1995-10-16,"monthly","Uherske Hradiste","F",NA,NA,NA,NA,NA
"295",337,200,136965,82,15,59600,0,2,1995-11-25,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"296",338,700,27654,80,15,7980,0,1,1995-11-18,"monthly","Semily","F",NA,NA,NA,NA,NA
"297",340,1000,47681,125,15,10000,0,2,1993-11-03,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"298",341,600,48204,52,15,28800,0,1,1996-11-19,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"299",342,1000,24092,49,15,7320,0,1,1996-10-13,"monthly","Zlin","F",NA,NA,NA,NA,NA
"300",343,900,32201,132,15,5400,0,1,1994-04-26,"monthly","Pisek","F",NA,NA,NA,NA,NA
"301",344,600,64600,128,15,23100,0,1,1993-12-01,"monthly","Brno - mesto","T",100980,1683,60,"current",FALSE
"302",345,200,84065,132,15,24500,0,1,1993-11-20,"monthly","Kolin","F",NA,NA,NA,NA,NA
"303",346,800,91954,146,15,40320,0,1,1993-01-11,"monthly","Litomerice","F",NA,NA,NA,NA,NA
"304",347,-2763,142312,150,0,51900,0,1,1993-12-13,"monthly","Znojmo","T",187224,7801,24,"expired",TRUE
"305",348,700,79827,76,15,23200,1,1,1995-11-15,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"306",349,1100,31617,51,15,8400,0,2,1997-06-08,"monthly","Olomouc","T",42816,3568,12,"current",FALSE
"307",350,500,30368,51,15,10550,0,1,1996-10-13,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"308",351,600,62632,77,15,23400,1,1,1997-02-17,"monthly","Svitavy","F",NA,NA,NA,NA,NA
"309",352,200,31554,109,15,11250,0,1,1994-07-04,"monthly","Most","F",NA,NA,NA,NA,NA
"310",353,1000,73820,77,15,14550,0,1,1995-08-30,"monthly","Karlovy Vary","F",NA,NA,NA,NA,NA
"311",354,700,89881,137,15,22100,0,1,1993-10-28,"monthly","Kromeriz","F",NA,NA,NA,NA,NA
"312",356,1000,79901,68,15,19500,1,1,1996-03-12,"monthly","Karvina","F",NA,NA,NA,NA,NA
"313",357,1000,25731,63,15,2100,0,1,1996-03-10,"monthly","Strakonice","F",NA,NA,NA,NA,NA
"314",358,600,30149,131,15,10700,0,1,1993-12-09,"monthly","Pribram","F",NA,NA,NA,NA,NA
"315",359,400,28564,93,15,11000,0,1,1994-12-11,"monthly","Praha - zapad","F",NA,NA,NA,NA,NA
"316",360,1100,82923,63,15,33120,1,1,1996-05-14,"monthly","Ceska Lipa","F",NA,NA,NA,NA,NA
"317",361,600,84469,142,15,39700,1,1,1993-02-27,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"318",362,900,61574,170,15,16160,0,1,1993-04-04,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"319",363,1000,162310,141,15,58700,1,1,1994-05-06,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"320",364,1100,27809,43,15,3570,0,2,1997-01-20,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"321",365,200,60311,128,5,18700,0,1,1993-12-12,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"322",366,200,82335,54,15,28960,0,2,1996-10-23,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"323",367,400,65825,42,15,13120,1,1,1997-05-09,"monthly","Cheb","F",NA,NA,NA,NA,NA
"324",368,1100,40685,145,15,15900,0,1,1993-07-06,"monthly","Vsetin","F",NA,NA,NA,NA,NA
"325",370,700,26589,113,15,6210,0,1,1994-02-18,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"326",371,800,72113,77,15,19000,1,1,1996-08-02,"monthly","Pribram","F",NA,NA,NA,NA,NA
"327",372,400,71875,83,15,34720,0,1,1995-09-10,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"328",373,800,70261,75,15,37760,1,1,1996-06-20,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"329",374,400,92472,150,15,63900,0,1,1993-01-09,"monthly","Louny","F",NA,NA,NA,NA,NA
"330",375,1100,32838,63,15,9300,0,1,1996-06-07,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"331",376,700,78468,93,15,29200,0,1,1995-03-05,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"332",377,-1109,137194,154,4,75600,1,1,1994-08-19,"monthly","Karvina","F",NA,NA,NA,NA,NA
"333",378,15100,145352,103,2,63900,0,1,1996-07-22,"monthly","Frydek - Mistek","T",230400,3840,60,"current",FALSE
"334",379,1100,25787,74,15,5900,0,1,1996-05-18,"monthly","Ceska Lipa","F",NA,NA,NA,NA,NA
"335",381,1000,51828,141,15,18560,0,1,1993-07-04,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"336",382,700,29654,53,14,7680,0,1,1996-08-16,"monthly","Ceske Budejovice","F",NA,NA,NA,NA,NA
"337",383,600,18876,36,15,2800,0,1,1997-05-15,"monthly","Louny","F",NA,NA,NA,NA,NA
"338",385,1000,31948,139,15,5850,0,1,1993-04-07,"monthly","Kolin","F",NA,NA,NA,NA,NA
"339",386,17757,82241,36,15,16200,1,2,1997-08-11,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"340",387,200,120922,29,15,45800,1,1,1997-09-19,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"341",388,400,106060,117,15,20300,1,1,1995-02-11,"monthly","Kromeriz","F",NA,NA,NA,NA,NA
"342",389,300,37757,149,15,6000,0,1,1993-08-28,"monthly","Sokolov","F",NA,NA,NA,NA,NA
"343",390,400,179943,126,15,80400,1,1,1996-02-16,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"344",391,1100,85897,217,15,27800,0,1,1993-12-11,"monthly","Liberec","F",NA,NA,NA,NA,NA
"345",392,300,64633,69,15,42080,1,1,1996-07-14,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"346",393,500,83714,96,15,31700,1,1,1995-02-04,"monthly","Nachod","F",NA,NA,NA,NA,NA
"347",395,400,78517,140,15,28160,0,2,1993-03-12,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"348",396,1000,82778,140,15,24800,0,1,1993-03-08,"monthly","Tabor","F",NA,NA,NA,NA,NA
"349",397,400,129548,129,15,57500,0,2,1993-10-26,"monthly","Praha - zapad","F",NA,NA,NA,NA,NA
"350",398,300,27530,26,15,9100,0,2,1997-10-24,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"351",399,800,154254,67,15,64600,1,1,1996-08-27,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"352",400,600,78899,135,15,20300,0,1,1993-07-17,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"353",401,300,83581,145,15,60900,0,1,1993-01-18,"monthly","Ceska Lipa","F",NA,NA,NA,NA,NA
"354",402,800,67638,32,15,23000,0,1,1997-09-14,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"355",403,600,79050,128,15,13050,1,2,1993-07-29,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"356",404,300,124186,94,15,48400,1,1,1995-04-28,"monthly","Usti nad Labem","F",NA,NA,NA,NA,NA
"357",405,-1893,117964,52,0,39800,1,1,1997-03-13,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"358",406,700,23617,57,15,6000,0,1,1996-09-03,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"359",408,400,101097,137,15,20000,1,1,1993-07-21,"monthly","Usti nad Labem","F",NA,NA,NA,NA,NA
"360",409,600,48825,67,15,12800,0,1,1996-06-11,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"361",410,200,30371,49,15,7150,0,1,1996-10-15,"monthly","Semily","F",NA,NA,NA,NA,NA
"362",411,400,87683,147,15,32640,1,1,1993-02-05,"monthly","Karvina","F",NA,NA,NA,NA,NA
"363",412,700,124911,90,15,38600,1,2,1996-01-21,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"364",413,200,30344,57,15,16800,0,1,1996-07-09,"monthly","Pisek","F",NA,NA,NA,NA,NA
"365",414,900,65464,73,15,23840,0,1,1996-01-29,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"366",415,400,55739,150,15,17600,0,1,1993-03-03,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"367",416,500,29241,53,15,5600,0,1,1996-08-11,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"368",417,-1428,142889,86,15,61000,1,1,1996-01-27,"monthly","Opava","F",NA,NA,NA,NA,NA
"369",418,700,82569,82,15,30240,1,1,1995-08-27,"monthly","Liberec","F",NA,NA,NA,NA,NA
"370",419,800,36791,143,15,16100,0,1,1993-10-25,"monthly","Rakovnik","F",NA,NA,NA,NA,NA
"371",420,500,83571,90,15,13100,0,1,1995-08-26,"monthly","Prerov","F",NA,NA,NA,NA,NA
"372",421,900,35492,28,15,10500,0,1,1997-11-27,"monthly","Prerov","F",NA,NA,NA,NA,NA
"373",423,500,24758,135,15,5430,0,1,1993-03-28,"monthly","Pribram","F",NA,NA,NA,NA,NA
"374",424,1000,85964,46,15,24900,1,1,1997-02-17,"monthly","Pribram","F",NA,NA,NA,NA,NA
"375",425,400,55872,170,15,8160,0,1,1993-03-19,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"376",426,-821,110028,150,4,41700,0,1,1993-11-29,"monthly","Hl.m. Praha","T",252060,4201,60,"current",TRUE
"377",427,700,97758,112,15,32960,1,2,1994-07-24,"monthly","Mlada Boleslav","F",NA,NA,NA,NA,NA
"378",428,200,60774,139,15,13100,0,2,1993-02-27,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"379",429,700,83196,82,15,21700,0,1,1995-09-03,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"380",430,900,64437,62,100,3800,0,1,1995-09-02,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"381",431,300,66753,54,15,19100,1,1,1996-11-05,"monthly","Pisek","F",NA,NA,NA,NA,NA
"382",432,500,43330,138,15,25000,0,1,1993-06-16,"monthly","Nachod","F",NA,NA,NA,NA,NA
"383",433,500,66578,99,15,22400,0,1,1993-06-12,"monthly","Strakonice","F",NA,NA,NA,NA,NA
"384",434,400,38917,50,15,12400,0,1,1996-12-24,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"385",435,400,34393,139,15,12150,0,1,1993-01-08,"monthly","Louny","F",NA,NA,NA,NA,NA
"386",436,500,39908,60,15,10300,0,2,1996-08-07,"monthly","Sokolov","F",NA,NA,NA,NA,NA
"387",437,700,146213,134,15,60800,0,2,1993-12-03,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"388",438,900,63195,19,800,21200,1,1,1997-06-23,"monthly","Litomerice","F",NA,NA,NA,NA,NA
"389",439,300,69888,82,15,23800,0,1,1996-04-15,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"390",440,500,73640,52,15,18700,0,1,1996-12-22,"monthly","Rokycany","T",84288,1756,48,"current",FALSE
"391",442,-543,94705,35,1,47600,0,1,1997-03-30,"monthly","Brno - mesto","T",357840,7455,48,"current",TRUE
"392",443,500,28823,139,15,7230,0,1,1993-01-28,"monthly","Zlin","F",NA,NA,NA,NA,NA
"393",444,1100,50141,77,15,17500,0,1,1996-05-09,"monthly","Plzen - mesto","F",NA,NA,NA,NA,NA
"394",446,1100,90601,133,15,30560,1,1,1993-06-15,"monthly","Svitavy","F",NA,NA,NA,NA,NA
"395",447,1100,84666,57,15,20800,0,1,1996-08-14,"monthly","Kolin","F",NA,NA,NA,NA,NA
"396",449,900,29835,95,15,12600,0,2,1994-11-22,"monthly","Prachatice","F",NA,NA,NA,NA,NA
"397",450,1100,25089,59,15,6200,0,1,1996-05-28,"monthly","Kromeriz","F",NA,NA,NA,NA,NA
"398",451,700,31069,74,100,4300,0,1,1994-05-05,"monthly","Praha - zapad","F",NA,NA,NA,NA,NA
"399",452,800,144004,87,15,63700,0,1,1995-11-29,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"400",453,1100,95991,42,15,22900,0,1,1997-04-24,"monthly","Prerov","F",NA,NA,NA,NA,NA
"401",454,700,48659,109,15,14080,0,1,1995-05-07,"monthly","Melnik","F",NA,NA,NA,NA,NA
"402",455,500,45767,96,15,24320,0,1,1995-04-23,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"403",456,700,139482,143,15,63900,1,1,1993-01-21,"monthly","Semily","F",NA,NA,NA,NA,NA
"404",458,1100,73613,87,15,16200,0,1,1995-06-16,"monthly","Melnik","F",NA,NA,NA,NA,NA
"405",459,1000,26500,22,200,3500,0,1,1993-01-21,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"406",460,1100,48777,110,15,7450,0,2,1994-04-18,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"407",461,600,76944,138,15,9500,0,2,1993-02-18,"monthly","Sokolov","F",NA,NA,NA,NA,NA
"408",462,400,76411,126,15,33920,0,1,1993-11-10,"monthly","Rokycany","F",NA,NA,NA,NA,NA
"409",463,700,118528,90,15,48300,0,1,1995-05-08,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"410",464,600,28720,35,15,4800,0,1,1997-05-28,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"411",465,700,52628,168,15,11700,0,1,1993-02-04,"monthly","Ceska Lipa","F",NA,NA,NA,NA,NA
"412",466,500,62100,25,100,5600,0,1,1996-02-18,"monthly","Novy Jicin","F",NA,NA,NA,NA,NA
"413",467,500,45587,144,15,14200,0,1,1993-09-24,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"414",468,400,95806,68,15,23200,1,1,1996-03-19,"monthly","Semily","F",NA,NA,NA,NA,NA
"415",469,600,33872,39,15,5300,0,2,1997-07-14,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"416",470,600,47968,134,15,7800,0,1,1994-03-23,"monthly","Zlin","F",NA,NA,NA,NA,NA
"417",471,1100,58992,99,15,12100,1,2,1995-06-07,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"418",472,-2756,130885,54,5,78300,0,1,1996-10-11,"monthly","Mlada Boleslav","T",196800,8200,24,"current",TRUE
"419",473,1100,47723,54,15,12300,0,1,1996-10-20,"monthly","Opava","F",NA,NA,NA,NA,NA
"420",474,900,35171,91,15,8880,0,1,1995-12-06,"monthly","Trebic","F",NA,NA,NA,NA,NA
"421",475,200,23385,35,15,5900,0,2,1997-05-11,"monthly","Beroun","F",NA,NA,NA,NA,NA
"422",476,1000,24000,10,100,4400,0,1,1997-04-11,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"423",477,1000,64306,144,15,22300,0,1,1993-01-25,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"424",478,400,93238,108,15,36320,1,2,1994-07-16,"monthly","Jihlava","F",NA,NA,NA,NA,NA
"425",479,1100,19226,71,15,6750,0,1,1995-11-05,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"426",480,500,80464,47,15,38560,0,1,1997-01-21,"monthly","Cheb","F",NA,NA,NA,NA,NA
"427",481,700,60763,62,15,5800,0,1,1996-04-23,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"428",483,1000,20745,31,15,5500,0,1,1997-07-15,"monthly","Karvina","F",NA,NA,NA,NA,NA
"429",484,600,43780,99,15,13400,0,1,1995-01-20,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"430",486,900,105292,99,15,28700,1,1,1995-11-21,"monthly","Decin","F",NA,NA,NA,NA,NA
"431",487,785,129719,84,15,74100,0,2,1995-11-14,"monthly","Teplice","F",NA,NA,NA,NA,NA
"432",488,1000,50700,23,200,2700,0,1,1996-06-20,"monthly","Klatovy","F",NA,NA,NA,NA,NA
"433",489,900,56943,137,15,25100,1,1,1993-05-17,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"434",490,500,20057,83,15,4700,0,1,1995-05-23,"monthly","Jicin","F",NA,NA,NA,NA,NA
"435",491,600,70094,63,15,18100,1,1,1996-05-12,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"436",492,-45,41383,135,15,10600,0,1,1993-10-10,"monthly","Kolin","F",NA,NA,NA,NA,NA
"437",493,800,77240,116,15,25120,1,1,1994-04-05,"monthly","Plzen - mesto","F",NA,NA,NA,NA,NA
"438",494,400,129674,162,15,54700,1,1,1993-03-11,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"439",496,800,43822,173,15,15840,0,1,1993-02-26,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"440",497,1000,86567,138,15,46240,1,1,1993-04-15,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"441",498,1000,122852,130,15,54400,0,2,1993-11-21,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"442",500,400,177018,75,15,62500,0,2,1996-04-27,"monthly","Breclav","F",NA,NA,NA,NA,NA
"443",501,900,151036,95,15,57800,0,1,1995-10-21,"monthly","Rakovnik","T",262980,4383,60,"current",FALSE
"444",502,600,34976,36,15,5000,0,1,1997-10-13,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"445",503,700,62705,60,15,12500,1,1,1996-08-08,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"446",504,1100,36945,133,15,6300,0,1,1993-04-21,"monthly","Opava","F",NA,NA,NA,NA,NA
"447",505,300,20105,45,15,2300,0,1,1996-12-16,"monthly","Zlin","F",NA,NA,NA,NA,NA
"448",506,400,78626,63,15,29900,1,1,1996-07-08,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"449",507,-17036,34828,63,15,11300,0,1,1996-06-17,"monthly","Usti nad Orlici","F",NA,NA,NA,NA,NA
"450",508,600,38801,64,15,7650,0,1,1996-11-19,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"451",509,500,58161,34,15,18900,0,2,1997-08-14,"monthly","Liberec","F",NA,NA,NA,NA,NA
"452",511,400,119767,49,15,58400,0,1,1996-11-10,"monthly","Ceske Budejovice","F",NA,NA,NA,NA,NA
"453",512,800,76764,48,15,26800,1,1,1997-01-14,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"454",513,400,84949,66,15,23900,0,1,1996-11-21,"monthly","Jihlava","F",NA,NA,NA,NA,NA
"455",514,900,48213,68,15,13600,0,1,1996-03-30,"monthly","Karvina","F",NA,NA,NA,NA,NA
"456",515,200,20894,95,15,6000,0,1,1995-02-09,"monthly","Hodonin","F",NA,NA,NA,NA,NA
"457",516,500,44045,71,15,6800,0,2,1996-02-08,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"458",517,1100,97296,129,15,44640,0,1,1993-09-22,"monthly","Sumperk","F",NA,NA,NA,NA,NA
"459",518,200,31061,99,15,8400,0,1,1994-09-09,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"460",519,200,36854,120,15,13600,0,2,1993-11-12,"monthly","Karlovy Vary","F",NA,NA,NA,NA,NA
"461",520,1000,34533,125,15,8670,0,1,1993-11-04,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"462",521,800,153181,135,15,60900,1,1,1995-10-08,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"463",522,400,50101,77,15,10100,0,2,1995-12-20,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"464",523,300,88566,132,15,23100,1,1,1993-08-11,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"465",524,1000,93588,114,15,49900,0,1,1994-05-03,"monthly","Trebic","F",NA,NA,NA,NA,NA
"466",525,300,158444,77,15,46900,0,1,1996-03-20,"monthly","Karvina","T",210384,4383,48,"current",FALSE
"467",526,400,57960,62,15,35040,0,2,1996-07-16,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"468",528,300,25178,45,15,5350,0,2,1996-12-30,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"469",529,700,43869,41,15,5400,0,1,1997-08-18,"monthly","Most","F",NA,NA,NA,NA,NA
"470",530,600,71170,52,15,26000,1,1,1996-11-19,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"471",531,1000,36029,77,15,2144,0,1,1995-08-18,"monthly","Tachov","F",NA,NA,NA,NA,NA
"472",532,900,152480,104,15,64000,0,1,1995-09-02,"monthly","Plzen - mesto","F",NA,NA,NA,NA,NA
"473",533,400,39208,94,15,20400,0,2,1995-05-07,"monthly","Teplice","F",NA,NA,NA,NA,NA
"474",534,800,65425,41,15,43520,0,1,1997-05-26,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"475",535,800,72677,111,15,23200,0,1,1994-05-24,"monthly","Jablonec n. Nisou","F",NA,NA,NA,NA,NA
"476",536,900,32588,49,15,4900,0,1,1996-10-13,"monthly","Ceske Budejovice","F",NA,NA,NA,NA,NA
"477",537,500,67148,49,15,13900,1,2,1997-01-08,"monthly","Chomutov","F",NA,NA,NA,NA,NA
"478",538,800,26157,111,15,5300,0,1,1994-06-07,"monthly","Karvina","F",NA,NA,NA,NA,NA
"479",540,300,86149,206,15,45300,0,1,1993-10-16,"monthly","Prerov","F",NA,NA,NA,NA,NA
"480",541,200,67897,131,15,22800,1,1,1993-08-12,"monthly","Trebic","F",NA,NA,NA,NA,NA
"481",542,900,26086,125,15,8550,0,1,1993-11-01,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"482",543,600,27687,129,15,5670,0,1,1994-05-03,"monthly","Zlin","F",NA,NA,NA,NA,NA
